H6G84_RS12265,1.3878103
H6G84_RS08775,2.3814876
H6G84_RS09275,1.9687953
H6G84_RS03910,2.6887927
H6G84_RS08910,1.9243059
H6G84_RS03915,1.9958594
H6G84_RS12060,1.7345715
H6G84_RS03905,1.63651
H6G84_RS12285,1.9560289
H6G84_RS04530,2.2360425
H6G84_RS04985,2.397164
H6G84_RS07765,1.7033805
H6G84_RS00595,1.6726209
H6G84_RS01315,3.1461625
H6G84_RS04785,2.754298
H6G84_RS11990,1.9318931
H6G84_RS01735,1.986767
H6G84_RS04070,1.5391833
H6G84_RS10325,1.7285283
H6G84_RS00810,2.8959048
H6G84_RS11685,2.1295092
H6G84_RS00730,2.7574167
H6G84_RS13475,2.7180223
H6G84_RS05725,2.0648677
H6G84_RS12560,2.4156103
H6G84_RS07435,1.6785762
H6G84_RS09715,2.329511
H6G84_RS09525,1.8585662
H6G84_RS04830,4.2678037
H6G84_RS02765,1.858681
H6G84_RS08200,1.7840867
H6G84_RS05795,1.586406
H6G84_RS08205,2.2673826
H6G84_RS12315,1.8744878
H6G84_RS08765,2.4387808
H6G84_RS09960,2.9155028
H6G84_RS00560,1.7688246
H6G84_RS03360,1.561312
H6G84_RS08885,2.1891437
H6G84_RS04260,1.2147933
H6G84_RS13040,2.047693
H6G84_RS12975,2.2821345
H6G84_RS06380,2.5262883
H6G84_RS04295,1.5604655
H6G84_RS08525,2.993166
H6G84_RS02205,2.8659966
H6G84_RS11960,1.6077412
H6G84_RS06285,1.8535775
H6G84_RS12820,3.4074306
H6G84_RS09935,1.9932157
H6G84_RS02020,1.9566764
H6G84_RS04505,2.6935256
H6G84_RS13470,2.5032365
H6G84_RS00820,1.5625929
H6G84_RS13300,2.1332436
H6G84_RS11200,1.9573997
H6G84_RS05575,1.9078481
H6G84_RS12735,2.9945135
H6G84_RS02950,2.4954748
H6G84_RS02410,2.631789
H6G84_RS10655,3.235157
H6G84_RS04975,1.1534588
H6G84_RS08225,2.1991858
H6G84_RS06980,3.8004103
H6G84_RS13700,2.8146112
H6G84_RS07445,4.185002
H6G84_RS04365,2.3580222
H6G84_RS10335,1.4912956
H6G84_RS05805,2.44619
H6G84_RS05460,1.411038
H6G84_RS01645,2.9858675
H6G84_RS11285,1.918664
H6G84_RS03975,1.9605374
H6G84_RS07055,1.703954
H6G84_RS01390,3.490852
H6G84_RS08975,2.2312758
H6G84_RS06645,2.606481
H6G84_RS06185,1.4861251
H6G84_RS12555,3.80137
0,4.054085
1,2.3647387
2,4.0201793
3,2.93559
4,3.7175026
5,1.1405741
6,1.7271581
7,2.5460808
8,1.7298598
9,3.0824223
10,3.6375456
11,1.98812
12,3.9777024
13,4.140978
14,3.4779515
15,2.124533
16,2.22153
17,3.9009383
18,2.1232748
19,4.903149
20,4.509522
21,1.3003935
22,3.4901252
23,0.29296473
24,2.0221434
25,1.9610046
26,3.9210117
27,4.1953177
28,3.5775788
29,3.7054389
30,2.3388674
31,1.4345292
32,1.6843514
33,0.63598394
34,5.43204
35,4.171193
36,0.7507615
37,2.4951491
38,4.2996593
39,3.307115
40,0.79205364
41,1.3808105
42,4.03898
43,3.4231498
44,2.6842604
45,1.87229
46,2.4348502
47,2.443356
48,0.6939014
49,2.254622
50,0.8739927
51,3.5673594
52,2.0543227
53,2.794171
54,2.977197
55,3.440989
56,2.2430081
57,3.1695838
58,0.9260998
P_aas,1.1508547
P_tesA,3.0515735
P_rpaA,1.6704513
P_kaiBC,0.98223615
P_rpaA_D53E,0.7670805
P_OX_plasmid,1.0085602
P_Subjective_dawn,0.7825397
P_Subjective_dusk,1.357994
P_N (mg/L),1.769068
P_np_kaiBC,1.128712
P_p0050_kaiBC,1.2459922
P_rel,1.140847
P_relA,1.2899114
P_relA_E335Q,0.71036714
P_Light(umol_photons_m-2_s-1),0.000496149
P_sigF,0.8994587
P_rpoD2,1.5621715
P_rpoD6,1.5618975
P_rpoD5,1.3261871
P_pAM2991-xylEAB,0.80647063
P_pAM2991-galP,1.2223107
P_pilB::Tn5,1.4364161
P_BG-11,1.4808393
P_CM,1.3211931
P_Biofilm,0.8463553
