H6G84_RS02950,2.4752505
H6G84_RS02410,3.0781057
H6G84_RS10655,3.783632
H6G84_RS04975,1.1983322
H6G84_RS08225,2.4164076
H6G84_RS06980,4.6113157
H6G84_RS13700,3.1494455
H6G84_RS07445,4.271818
H6G84_RS04365,2.4139042
H6G84_RS10335,1.5166923
H6G84_RS05805,2.392035
H6G84_RS05460,1.6451845
H6G84_RS01645,3.2929113
H6G84_RS11285,2.1046793
H6G84_RS03975,2.0635467
H6G84_RS07055,2.0547323
H6G84_RS01390,3.9016006
H6G84_RS08975,2.2738588
H6G84_RS06645,2.6122568
H6G84_RS06185,1.5674875
H6G84_RS12555,4.28453
0,3.9927638
1,0.734043
2,0.29031742
3,1.1495707
4,0.5466406
5,0.62017345
6,0.56142205
7,1.221853
8,0.32440886
9,0.73290104
10,0.2859017
11,0.5774419
12,4.1982117
13,4.187933
14,1.0168031
15,0.42958966
16,0.8827988
17,0.6604335
18,1.0979408
19,1.2473327
20,0.6783174
21,0.55643755
22,3.3495698
23,0.22292775
24,0.8361629
25,0.5185681
26,0.39580107
27,1.6064869
28,3.8257651
29,1.3938091
30,1.3014146
31,0.43390077
32,0.3578575
33,0.6672247
34,1.9038442
35,1.5849196
36,0.45222074
37,0.59931046
38,0.6318153
39,3.4689891
40,0.2826292
41,0.47288853
42,2.1470473
43,0.23253831
44,0.5973461
45,0.5766985
46,0.52527684
47,0.35656098
48,0.31843188
49,0.4498964
50,0.37170276
51,0.467171
52,0.57046896
53,0.7478441
54,0.6388677
55,0.7544462
56,0.69770527
57,0.6027892
58,0.21346426
P_aas,0.6880482
P_tesA,1.1745102
P_rpaA,1.5340236
P_kaiBC,0.8580827
P_rpaA_D53E,0.3016269
P_OX_plasmid,0.38934588
P_Subjective_dawn,0.7131016
P_Subjective_dusk,0.6800475
P_N (mg/L),1.4893849
P_np_kaiBC,1.2007105
P_p0050_kaiBC,0.5695215
P_rel,0.9966415
P_relA,0.5441667
P_relA_E335Q,0.37909594
P_Light(umol_photons_m-2_s-1),0.047704503
P_sigF,0.5955129
P_rpoD2,1.2519845
P_rpoD6,1.2494218
P_rpoD5,1.147495
P_pAM2991-xylEAB,0.34431955
P_pAM2991-galP,0.5254381
P_pilB::Tn5,0.6360626
P_BG-11,1.1991537
P_CM,0.91743726
P_Biofilm,0.40855473
